INSPECTION_NUMBER|ESTABLISHMENT_NAME|CITY|STATE|ZIP_CODE|SIC_CODE|NAICS_CODE|SAMPLING_NUMBER|OFFICE_ID|DATE_SAMPLED|DATE_REPORTED|EIGHT_HR_TWA_CALC|LAB_NUMBER|FIELD_NUMBER|SAMPLE_TYPE|BLANK_SAMPLE|TIME_SAMPLED|AIR_VOLUME_SAMPLED|SAMPLE_WEIGHT|IMIS_SUBSTANCE_CODE|SUBSTANCE|SAMPLE_RESULT|UNIT_OF_MEASUREMENT|QUALIFIER
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56170|L2|W|N||||I200|Iron (Bulk)|< 50.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56171|TW|W|N||||I200|Iron (Bulk)|< 50.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56172|BLANK1||Y||||I200|Iron (Bulk)|< 50.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56167|CS1|W|N||||V125|Vanadium|< 3.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56168|DS1|W|N||||V125|Vanadium|< 3.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56169|L1|W|N||||V125|Vanadium|< 3.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56170|L2|W|N||||V125|Vanadium|< 3.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56171|TW|W|N||||V125|Vanadium|< 3.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56172|BLANK1||Y||||V125|Vanadium|< 3.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56167|CS1|W|N||||0720|Cobalt, Metal, Dust and Fume (as Co)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56168|DS1|W|N||||0720|Cobalt, Metal, Dust and Fume (as Co)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56169|L1|W|N||||0720|Cobalt, Metal, Dust and Fume (as Co)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56170|L2|W|N||||0720|Cobalt, Metal, Dust and Fume (as Co)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56171|TW|W|N||||0720|Cobalt, Metal, Dust and Fume (as Co)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56172|BLANK1||Y||||0720|Cobalt, Metal, Dust and Fume (as Co)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56167|CS1|W|N||||0731|Copper Fume (as Cu)|96.5|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56168|DS1|W|N||||0731|Copper Fume (as Cu)|544|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56169|L1|W|N||||0731|Copper Fume (as Cu)|10.2|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56170|L2|W|N||||0731|Copper Fume (as Cu)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56171|TW|W|N||||0731|Copper Fume (as Cu)|26.3|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56172|BLANK1||Y||||0731|Copper Fume (as Cu)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56167|CS1|W|N||||0730|Copper Dusts and Mists (as Cu)|96.5|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56168|DS1|W|N||||0730|Copper Dusts and Mists (as Cu)|544|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56169|L1|W|N||||0730|Copper Dusts and Mists (as Cu)|10.2|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56170|L2|W|N||||0730|Copper Dusts and Mists (as Cu)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56171|TW|W|N||||0730|Copper Dusts and Mists (as Cu)|26.3|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56172|BLANK1||Y||||0730|Copper Dusts and Mists (as Cu)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56167|CS1|W|N||||0230|Antimony and Compounds (as Sb)|< 50.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56168|DS1|W|N||||0230|Antimony and Compounds (as Sb)|< 50.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56169|L1|W|N||||0230|Antimony and Compounds (as Sb)|< 50.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56170|L2|W|N||||0230|Antimony and Compounds (as Sb)|< 50.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56171|TW|W|N||||0230|Antimony and Compounds (as Sb)|< 50.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56172|BLANK1||Y||||0230|Antimony and Compounds (as Sb)|< 50.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56167|CS1|W|N||||0685|Chromium, Metal and Insoluble Salts|< 20.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56168|DS1|W|N||||0685|Chromium, Metal and Insoluble Salts|< 20.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56169|L1|W|N||||0685|Chromium, Metal and Insoluble Salts|< 20.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56170|L2|W|N||||0685|Chromium, Metal and Insoluble Salts|< 20.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56171|TW|W|N||||0685|Chromium, Metal and Insoluble Salts|< 20.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56172|BLANK1||Y||||0685|Chromium, Metal and Insoluble Salts|< 20.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56167|CS1|W|N||||1620|Manganese Fume (as Mn)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56168|DS1|W|N||||1620|Manganese Fume (as Mn)|5.4|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56169|L1|W|N||||1620|Manganese Fume (as Mn)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56170|L2|W|N||||1620|Manganese Fume (as Mn)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56171|TW|W|N||||1620|Manganese Fume (as Mn)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56172|BLANK1||Y||||1620|Manganese Fume (as Mn)|< 5.00|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56167|CS1|W|N||||1591|Lead, Inorganic (as Pb)|19.8|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56168|DS1|W|N||||1591|Lead, Inorganic (as Pb)|98.4|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56169|L1|W|N||||1591|Lead, Inorganic (as Pb)|< 10.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56170|L2|W|N||||1591|Lead, Inorganic (as Pb)|< 10.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56171|TW|W|N||||1591|Lead, Inorganic (as Pb)|< 10.0|X|
1838246|U.S. Bronze Foundry and Machine, Inc.|ERIE|PA|16506||331492|483540-OIS|336000|2025-Nov-25|2025-Dec-05|Y|56172|BLANK1||Y||||1591|Lead, Inorganic (as Pb)|< 10.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 0.0255|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 25.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 0.0257|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 25.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||1840|Nickel, Metal and Insoluble compounds (as Ni)|< 0.0255|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||1840|Nickel, Metal and Insoluble compounds (as Ni)|< 25.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||1840|Nickel, Metal and Insoluble compounds (as Ni)|< 0.0257|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||1840|Nickel, Metal and Insoluble compounds (as Ni)|< 25.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||C141|Cadmium|< 0.000510|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||C141|Cadmium|< 0.500|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||C141|Cadmium|< 0.000514|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||C141|Cadmium|< 0.500|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||I200|Iron (Bulk)|1.16|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||I200|Iron (Bulk)|< 25.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||I200|Iron (Bulk)|3.49|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||I200|Iron (Bulk)|< 25.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||V125|Vanadium|< 0.00153|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||V125|Vanadium|< 1.50|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||V125|Vanadium|< 0.00154|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||V125|Vanadium|< 1.50|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||0720|Cobalt, Metal, Dust and Fume (as Co)|< 0.00255|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||0720|Cobalt, Metal, Dust and Fume (as Co)|< 2.50|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||0720|Cobalt, Metal, Dust and Fume (as Co)|< 0.00257|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||0720|Cobalt, Metal, Dust and Fume (as Co)|< 2.50|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||0731|Copper Fume (as Cu)|0.0143|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||0731|Copper Fume (as Cu)|< 2.50|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||0731|Copper Fume (as Cu)|0.0232|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||0731|Copper Fume (as Cu)|< 2.50|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||0730|Copper Dusts and Mists (as Cu)|0.0143|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||0730|Copper Dusts and Mists (as Cu)|< 2.50|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||0730|Copper Dusts and Mists (as Cu)|0.0232|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||0730|Copper Dusts and Mists (as Cu)|< 2.50|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||Z100|Zinc|< 0.0255|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||Z100|Zinc|< 25.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||Z100|Zinc|< 0.0257|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||Z100|Zinc|< 25.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||0230|Antimony and Compounds (as Sb)|< 0.0255|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||0230|Antimony and Compounds (as Sb)|< 25.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||0230|Antimony and Compounds (as Sb)|< 0.0257|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||0230|Antimony and Compounds (as Sb)|< 25.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||0685|Chromium, Metal and Insoluble Salts|< 0.0102|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||0685|Chromium, Metal and Insoluble Salts|< 10.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||0685|Chromium, Metal and Insoluble Salts|< 0.0103|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||0685|Chromium, Metal and Insoluble Salts|< 10.0|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||1620|Manganese Fume (as Mn)|0.0585|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||1620|Manganese Fume (as Mn)|< 2.50|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||1620|Manganese Fume (as Mn)|0.12|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||1620|Manganese Fume (as Mn)|< 2.50|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||1520|Iron Oxide Fume|1.66|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||1520|Iron Oxide Fume|< 35.7|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||1520|Iron Oxide Fume|4.99|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||1520|Iron Oxide Fume|< 35.7|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||1591|Lead, Inorganic (as Pb)|< 0.00510|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||1591|Lead, Inorganic (as Pb)|< 5.00|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||1591|Lead, Inorganic (as Pb)|< 0.00514|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||1591|Lead, Inorganic (as Pb)|< 5.00|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||2571|Vanadium fume (as V2O5)|< 0.00273|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||2571|Vanadium fume (as V2O5)|< 2.68|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||2571|Vanadium fume (as V2O5)|< 0.00275|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||2571|Vanadium fume (as V2O5)|< 2.68|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55955|GR 5|P|N|490|980||2610|Zinc Oxide Fume|< 0.0317|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483191-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||2610|Zinc Oxide Fume|< 31.1|X|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55957|GR 3|P|N|479|972.37||2610|Zinc Oxide Fume|< 0.0320|M|
1859859|Greenbrier Rail Services, LLC|MOBILE|AL|36609||488210|483193-OIS|418600|2025-Nov-19|2025-Dec-05|Y|55956|GR BLANK||Y||||2610|Zinc Oxide Fume|< 31.1|X|
1860657|TTM Technologies|GREENWOOD VILLAGE|CO|80111||334412|483309-OIS|830600|2025-Nov-20|2025-Dec-05|Y|55984|5A|W|N||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 50.0|X|
1860657|TTM Technologies|GREENWOOD VILLAGE|CO|80111||334412|483309-OIS|830600|2025-Nov-20|2025-Dec-05|Y|55985|5B|W|N||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 50.0|X|
1860657|TTM Technologies|GREENWOOD VILLAGE|CO|80111||334412|483309-OIS|830600|2025-Nov-20|2025-Dec-05|Y|55986|1A|W|N||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 50.0|X|
1860657|TTM Technologies|GREENWOOD VILLAGE|CO|80111||334412|483309-OIS|830600|2025-Nov-20|2025-Dec-05|Y|55987|1B|W|N||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 50.0|X|
1860657|TTM Technologies|GREENWOOD VILLAGE|CO|80111||334412|483309-OIS|830600|2025-Nov-20|2025-Dec-05|Y|55988|2A|W|N||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 50.0|X|
1860657|TTM Technologies|GREENWOOD VILLAGE|CO|80111||334412|483309-OIS|830600|2025-Nov-20|2025-Dec-05|Y|55989|2B|W|N||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 50.0|X|
1860657|TTM Technologies|GREENWOOD VILLAGE|CO|80111||334412|483309-OIS|830600|2025-Nov-20|2025-Dec-05|Y|55990|3A|W|N||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 50.0|X|
1860657|TTM Technologies|GREENWOOD VILLAGE|CO|80111||334412|483309-OIS|830600|2025-Nov-20|2025-Dec-05|Y|55991|3B|W|N||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 50.0|X|
1860657|TTM Technologies|GREENWOOD VILLAGE|CO|80111||334412|483309-OIS|830600|2025-Nov-20|2025-Dec-05|Y|55992|4A|W|N||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 50.0|X|
1860657|TTM Technologies|GREENWOOD VILLAGE|CO|80111||334412|483309-OIS|830600|2025-Nov-20|2025-Dec-05|Y|55993|4B|W|N||||1790|Molybdenum (as Mo), Insoluble Compounds (Total Dust)|< 50.0|X|
